student_id,semester,gpa,credits
617,Fall 2023,3.467,21
617,Fall 2024,3.512,16
617,Spring 2021,3.641,17
617,Spring 2022,3.464,14
617,Spring 2023,3.686,21
617,Spring 2024,3.564,14
618,Fall 2021,3.957,21
618,Fall 2022,3.608,13
618,Fall 2023,3.629,17
618,Fall 2024,3.544,18
618,Spring 2021,3.811,19
618,Spring 2022,3.71,21
618,Spring 2023,3.871,14
618,Spring 2024,3.532,19
619,Fall 2020,2.74,20
619,Fall 2021,2.673,15
619,Fall 2022,2.611,18
619,Fall 2023,3.0,16
619,Spring 2020,3.107,15
619,Spring 2021,3.0,13
619,Spring 2022,3.06,20
619,Spring 2023,2.543,14
620,Fall 2021,3.559,17
620,Fall 2022,2.995,21
620,Fall 2023,3.315,20
620,Fall 2024,3.254,13
620,Spring 2021,3.544,18
620,Spring 2022,3.5,16
620,Spring 2023,3.448,21
620,Spring 2024,3.627,22
621,Fall 2020,2.771,17
621,Fall 2021,2.725,12
621,Fall 2022,2.77,20
621,Fall 2023,3.0,19
621,Spring 2020,3.16,15
621,Spring 2021,2.906,18
621,Spring 2022,2.767,18
621,Spring 2023,2.675,16
622,Fall 2021,3.3,17
622,Fall 2022,3.277,22
622,Fall 2023,3.075,12
622,Fall 2024,3.064,14
622,Spring 2021,3.3,18
622,Spring 2022,3.3,18
622,Spring 2023,3.3,13
622,Spring 2024,3.148,21
623,Fall 2021,2.667,21
623,Fall 2022,2.655,20
623,Fall 2023,2.554,13
623,Fall 2024,2.441,17
623,Spring 2021,2.844,18
623,Spring 2022,2.395,19
623,Spring 2023,2.614,14
623,Spring 2024,2.5,14
624,Fall 2020,3.0,15
624,Fall 2021,2.865,20
624,Fall 2022,3.092,13
624,Fall 2023,2.622,18
624,Spring 2020,3.005,21
624,Spring 2021,3.019,16
624,Spring 2022,2.953,19
624,Spring 2023,3.079,19
625,Fall 2022,3.35,14
625,Fall 2023,3.131,16
625,Fall 2024,3.375,16
625,Fall 2025,2.833,18
625,Spring 2022,3.244,16
625,Spring 2023,3.141,17
625,Spring 2024,3.375,16
625,Spring 2025,2.908,13
626,Fall 2020,3.795,19
626,Fall 2021,3.675,12
626,Fall 2022,3.412,17
626,Fall 2023,3.876,17
626,Spring 2020,3.475,16
626,Spring 2021,3.45,14
626,Spring 2022,3.621,19
626,Spring 2023,3.682,17
627,Fall 2020,3.95,18
627,Fall 2021,3.524,21
627,Fall 2022,3.593,15
627,Fall 2023,3.521,14
627,Spring 2020,3.745,20
627,Spring 2021,3.586,14
627,Spring 2022,3.65,18
627,Spring 2023,3.605,20
628,Fall 2022,3.588,17
628,Fall 2023,3.423,13
628,Fall 2024,3.395,20
628,Fall 2025,3.2,20
628,Spring 2022,3.677,13
628,Spring 2023,3.142,19
628,Spring 2024,3.657,21
628,Spring 2025,3.27,20
629,Fall 2022,3.3,19
629,Fall 2023,3.436,14
629,Fall 2024,2.769,13
629,Fall 2025,3.245,22
629,Spring 2022,3.743,21
629,Spring 2023,3.392,13
629,Spring 2024,3.221,19
629,Spring 2025,3.48,15
630,Fall 2020,3.233,21
630,Fall 2021,2.838,13
630,Fall 2022,3.0,17
630,Fall 2023,2.786,14
630,Spring 2020,3.143,21
630,Spring 2021,2.57,20
630,Spring 2022,2.736,14
630,Spring 2023,2.931,13
631,Fall 2020,3.075,16
631,Fall 2021,3.168,22
631,Fall 2022,2.979,14
631,Fall 2023,3.0,14
631,Spring 2020,2.554,13
631,Spring 2021,2.876,17
631,Spring 2022,2.753,17
631,Spring 2023,2.622,18
632,Fall 2020,3.284,19
632,Fall 2021,3.3,20
632,Fall 2022,3.1,18
632,Fall 2023,2.889,19
632,Spring 2020,3.319,16
632,Spring 2021,3.528,18
632,Spring 2022,3.3,14
632,Spring 2023,3.469,13
633,Fall 2020,2.86,15
633,Fall 2021,2.555,22
633,Fall 2022,2.936,14
633,Fall 2023,2.5,20
633,Spring 2020,2.895,20
633,Spring 2021,2.318,22
633,Spring 2022,2.645,22
633,Spring 2023,2.779,14
634,Fall 2022,3.127,22
634,Fall 2023,2.914,14
634,Fall 2024,2.675,16
634,Fall 2025,2.981,16
634,Spring 2022,3.131,16
634,Spring 2023,3.111,19
634,Spring 2024,2.637,19
634,Spring 2025,2.905,19
635,Fall 2022,3.576,17
635,Fall 2023,3.111,19
635,Fall 2024,3.639,18
635,Fall 2025,3.769,13
635,Spring 2022,3.781,21
635,Spring 2023,3.157,21
635,Spring 2024,3.075,12
635,Spring 2025,3.545,20
636,Fall 2021,2.8,14
636,Fall 2022,3.162,13
636,Fall 2023,3.063,19
636,Fall 2024,2.838,21
636,Spring 2021,3.131,16
636,Spring 2022,3.167,15
636,Spring 2023,3.2,14
636,Spring 2024,3.176,17
637,Fall 2021,2.363,19
637,Fall 2022,2.494,17
637,Fall 2023,2.55,16
637,Fall 2024,2.257,21
637,Spring 2021,2.661,18
637,Spring 2022,2.673,15
637,Spring 2023,2.51,20
637,Spring 2024,2.15,14
638,Fall 2020,3.394,16
638,Fall 2021,3.1,18
638,Fall 2022,3.319,16
638,Fall 2023,3.353,19
638,Spring 2020,3.105,20
638,Spring 2021,2.974,19
638,Spring 2022,3.462,13
638,Spring 2023,3.359,17
639,Fall 2022,2.97,23
639,Fall 2023,3.337,19
639,Fall 2024,2.824,21
639,Fall 2025,2.869,16
639,Spring 2022,3.229,17
639,Spring 2023,3.356,16
639,Spring 2024,2.953,19
639,Spring 2025,2.925,16
640,Fall 2021,3.083,18
640,Fall 2022,3.088,17
640,Fall 2023,3.063,19
640,Fall 2024,3.394,16
640,Spring 2021,3.143,21
640,Spring 2022,3.156,18
640,Spring 2023,2.805,20
640,Spring 2024,2.986,22
641,Fall 2022,3.42,20
641,Fall 2023,3.2,20
641,Fall 2024,3.129,14
641,Fall 2025,3.412,17
641,Spring 2022,3.7,15
641,Spring 2023,3.333,21
641,Spring 2024,3.529,14
641,Spring 2025,3.377,13
642,Fall 2022,1.3,14
642,Fall 2023,0.955,20
642,Fall 2024,0.588,17
642,Fall 2025,1.0,14
642,Spring 2022,1.35,20
642,Spring 2023,1.325,16
642,Spring 2024,0.931,13
642,Spring 2025,1.067,15
643,Fall 2020,3.535,17
643,Fall 2021,3.661,18
643,Fall 2022,3.735,17
643,Fall 2023,3.743,21
643,Spring 2020,3.611,18
643,Spring 2021,3.611,18
643,Spring 2022,3.554,13
643,Spring 2023,3.384,19
644,Fall 2021,3.35,14
644,Fall 2022,3.85,14
644,Fall 2023,3.668,19
644,Fall 2024,2.946,13
644,Spring 2021,3.395,20
644,Spring 2022,3.633,18
644,Spring 2023,3.5,14
644,Spring 2024,3.176,21
645,Fall 2022,3.656,16
645,Fall 2023,3.552,21
645,Fall 2024,3.647,19
645,Fall 2025,3.71,20
645,Spring 2022,3.8,21
645,Spring 2023,3.265,23
645,Spring 2024,3.353,19
645,Spring 2025,3.638,16
646,Fall 2020,3.111,19
646,Fall 2021,3.111,19
646,Fall 2022,2.532,19
646,Fall 2023,2.905,19
646,Spring 2020,3.3,13
646,Spring 2021,2.957,21
646,Spring 2022,2.876,17
646,Spring 2023,3.043,14
647,Fall 2022,2.979,14
647,Fall 2023,3.29,20
647,Fall 2024,2.874,19
647,Fall 2025,3.3,16
647,Spring 2022,2.891,22
647,Spring 2023,3.341,17
647,Spring 2024,3.092,13
647,Spring 2025,3.359,17
648,Fall 2022,3.129,14
648,Fall 2023,2.965,17
648,Fall 2024,3.175,12
648,Fall 2025,3.187,16
648,Spring 2022,3.41,20
648,Spring 2023,2.92,15
648,Spring 2024,3.537,19
648,Spring 2025,3.092,13
649,Fall 2022,3.66,15
649,Fall 2023,3.506,17
649,Fall 2024,3.544,18
649,Fall 2025,3.515,13
649,Spring 2022,3.682,17
649,Spring 2023,3.45,16
649,Spring 2024,3.069,13
649,Spring 2025,3.286,14
650,Fall 2020,3.456,18
650,Fall 2021,3.611,18
650,Fall 2022,3.685,20
650,Fall 2023,3.4,12
650,Spring 2020,3.73,20
650,Spring 2021,3.553,19
650,Spring 2022,3.567,18
650,Spring 2023,3.594,17
651,Fall 2022,3.653,15
651,Fall 2023,3.45,16
651,Fall 2024,3.319,21
651,Fall 2025,3.548,21
651,Spring 2022,3.627,22
651,Spring 2023,3.554,13
651,Spring 2024,3.79,20
651,Spring 2025,3.581,16
652,Fall 2021,2.561,23
652,Fall 2022,2.12,20
652,Fall 2023,2.769,13
652,Fall 2024,2.621,19
652,Spring 2021,2.65,14
652,Spring 2022,2.386,14
652,Spring 2023,3.023,13
652,Spring 2024,2.612,17
653,Fall 2022,2.921,19
653,Fall 2023,2.8,20
653,Fall 2024,2.983,18
653,Fall 2025,2.831,16
653,Spring 2022,2.778,18
653,Spring 2023,2.765,17
653,Spring 2024,2.895,20
653,Spring 2025,2.85,20
654,Fall 2022,4.0,13
654,Fall 2023,4.0,18
654,Fall 2024,3.953,19
654,Fall 2025,4.0,15
654,Spring 2022,4.0,14
654,Spring 2023,3.895,20
654,Spring 2024,3.955,20
654,Spring 2025,4.0,20
655,Fall 2021,2.595,19
655,Fall 2022,2.323,13
655,Fall 2023,2.661,18
655,Fall 2024,2.318,17
655,Spring 2021,2.733,15
655,Spring 2022,2.608,13
655,Spring 2023,2.677,13
655,Spring 2024,2.414,21
656,Fall 2020,3.85,20
656,Fall 2021,3.174,19
656,Fall 2022,3.15,16
656,Fall 2023,3.446,13
656,Spring 2020,3.56,20
656,Spring 2021,3.545,20
656,Spring 2022,3.3,20
656,Spring 2023,3.553,19
657,Fall 2020,2.582,22
657,Fall 2021,2.726,19
657,Fall 2022,2.468,19
657,Fall 2023,2.659,17
657,Spring 2020,2.647,19
657,Spring 2021,2.36,20
657,Spring 2022,2.075,12
657,Spring 2023,2.446,13
658,Fall 2021,3.138,13
658,Fall 2022,3.0,17
658,Fall 2023,2.595,22
658,Fall 2024,2.983,18
658,Spring 2021,3.047,19
658,Spring 2022,3.053,17
658,Spring 2023,2.86,15
658,Spring 2024,2.935,23
659,Fall 2021,2.545,22
659,Fall 2022,2.794,18
659,Fall 2023,2.418,22
659,Fall 2024,2.545,20
659,Spring 2021,2.064,14
659,Spring 2022,2.485,20
659,Spring 2023,2.376,21
659,Spring 2024,2.7,16
660,Fall 2021,3.092,13
660,Fall 2022,2.673,15
660,Fall 2023,2.425,12
660,Fall 2024,2.624,17
660,Spring 2021,2.894,17
660,Spring 2022,2.912,17
660,Spring 2023,3.063,19
660,Spring 2024,2.45,16
661,Fall 2021,3.487,15
661,Fall 2022,2.564,14
661,Fall 2023,3.06,15
661,Fall 2024,3.071,17
661,Spring 2021,3.247,17
661,Spring 2022,2.9,18
661,Spring 2023,2.957,14
661,Spring 2024,2.623,13
662,Fall 2021,3.342,19
662,Fall 2022,3.389,18
662,Fall 2023,3.247,17
662,Fall 2024,3.327,15
662,Spring 2021,3.0,17
662,Spring 2022,3.0,17
662,Spring 2023,2.908,13
662,Spring 2024,3.0,16
663,Fall 2022,2.564,14
663,Fall 2023,3.114,14
663,Fall 2024,2.77,20
663,Fall 2025,2.779,19
663,Spring 2022,2.767,21
663,Spring 2023,2.9,18
663,Spring 2024,2.682,17
663,Spring 2025,2.526,19
664,Fall 2022,2.611,18
664,Fall 2023,2.905,19
664,Fall 2024,2.824,17
664,Fall 2025,3.027,15
664,Spring 2022,2.725,20
664,Spring 2023,3.0,16
664,Spring 2024,2.753,17
664,Spring 2025,2.895,20
665,Fall 2021,2.2,21
665,Fall 2022,2.15,14
665,Fall 2023,2.189,19
665,Fall 2024,2.271,21
665,Spring 2021,2.529,21
665,Spring 2022,2.062,16
665,Spring 2023,2.35,20
665,Spring 2024,1.831,13
666,Fall 2020,3.043,21
666,Fall 2021,3.076,21
666,Fall 2022,3.0,19
666,Fall 2023,3.21,20
666,Spring 2020,3.157,21
666,Spring 2021,2.677,13
666,Spring 2022,2.91,20
666,Spring 2023,2.575,12
667,Fall 2022,3.544,18
667,Fall 2023,3.933,18
667,Fall 2024,3.782,17
667,Fall 2025,3.438,16
667,Spring 2022,3.88,20
667,Spring 2023,3.75,18
667,Spring 2024,3.728,18
667,Spring 2025,3.677,13
668,Fall 2020,3.91,20
668,Fall 2021,3.753,15
668,Fall 2022,3.45,16
668,Fall 2023,3.5,20
668,Spring 2020,3.7,21
668,Spring 2021,3.625,20
668,Spring 2022,3.44,20
668,Spring 2023,3.593,15
669,Fall 2021,2.606,17
669,Fall 2022,2.455,20
669,Fall 2023,2.98,15
669,Fall 2024,2.793,15
669,Spring 2021,2.627,22
669,Spring 2022,2.85,22
669,Spring 2023,2.584,19
669,Spring 2024,2.881,21
670,Fall 2022,3.35,14
670,Fall 2023,3.78,15
670,Fall 2024,3.175,12
670,Fall 2025,3.475,16
670,Spring 2022,3.3,13
670,Spring 2023,2.929,14
670,Spring 2024,3.075,12
670,Spring 2025,3.338,16
671,Fall 2020,3.35,14
671,Fall 2021,3.124,17
671,Fall 2022,2.614,14
671,Fall 2023,3.288,17
671,Spring 2020,3.0,14
671,Spring 2021,3.446,13
671,Spring 2022,2.981,16
671,Spring 2023,2.869,16
672,Fall 2020,3.354,13
672,Fall 2021,2.973,15
672,Fall 2022,2.58,15
672,Fall 2023,2.888,16
672,Spring 2020,3.127,22
672,Spring 2021,3.023,13
672,Spring 2022,2.9,12
672,Spring 2023,3.306,17
673,Fall 2022,3.646,13
673,Fall 2023,3.354,13
673,Fall 2024,3.323,13
673,Fall 2025,3.46,15
673,Spring 2022,3.712,17
673,Spring 2023,3.59,20
673,Spring 2024,3.3,13
673,Spring 2025,3.158,19
674,Fall 2020,4.0,22
674,Fall 2021,4.0,22
674,Fall 2022,3.905,22
674,Fall 2023,3.905,22
674,Spring 2020,4.0,16
674,Spring 2021,3.937,19
674,Spring 2022,4.0,13
674,Spring 2023,3.896,23
675,Fall 2021,2.8,21
675,Fall 2022,2.69,21
675,Fall 2023,2.345,20
675,Fall 2024,2.321,14
675,Spring 2021,2.857,21
675,Spring 2022,2.647,17
675,Spring 2023,2.606,17
675,Spring 2024,2.84,15
676,Fall 2022,2.067,18
676,Fall 2023,2.126,19
676,Fall 2024,2.7,16
676,Fall 2025,2.533,21
676,Spring 2022,2.482,17
676,Spring 2023,2.586,14
676,Spring 2024,2.315,20
676,Spring 2025,2.643,21
677,Fall 2021,2.653,15
677,Fall 2022,2.577,22
677,Fall 2023,2.931,13
677,Fall 2024,2.3,18
677,Spring 2021,2.38,15
677,Spring 2022,2.495,21
677,Spring 2023,2.6,19
677,Spring 2024,2.446,13
678,Fall 2020,2.643,21
678,Fall 2021,2.887,15
678,Fall 2022,2.876,17
678,Fall 2023,2.465,17
678,Spring 2020,3.006,17
678,Spring 2021,2.32,15
678,Spring 2022,2.753,15
678,Spring 2023,2.94,15
679,Fall 2021,3.1,21
679,Fall 2022,2.98,15
679,Fall 2023,2.894,17
679,Fall 2024,3.069,13
679,Spring 2021,2.862,13
679,Spring 2022,2.7,15
679,Spring 2023,3.0,19
679,Spring 2024,2.944,16
680,Fall 2022,3.467,21
680,Fall 2023,3.831,16
680,Fall 2024,3.838,13
680,Fall 2025,3.824,17
680,Spring 2022,3.78,15
680,Spring 2023,3.865,20
680,Spring 2024,3.5,14
680,Spring 2025,3.738,16
681,Fall 2022,2.58,20
681,Fall 2023,2.559,17
681,Fall 2024,2.3,17
681,Fall 2025,2.406,18
681,Spring 2022,2.49,20
681,Spring 2023,2.289,19
681,Spring 2024,2.738,16
681,Spring 2025,2.745,20
682,Fall 2021,3.35,20
682,Fall 2022,3.538,13
682,Fall 2023,3.15,12
682,Fall 2024,3.0,14
682,Spring 2021,3.371,21
682,Spring 2022,2.9,21
682,Spring 2023,3.056,16
682,Spring 2024,2.94,15
683,Fall 2022,3.42,20
683,Fall 2023,3.444,18
683,Fall 2024,3.285,13
683,Fall 2025,3.095,19
683,Spring 2022,3.41,20
683,Spring 2023,3.51,21
683,Spring 2024,3.453,17
683,Spring 2025,3.255,20
684,Fall 2021,3.406,18
684,Fall 2022,3.439,18
684,Fall 2023,3.525,16
684,Fall 2024,3.487,15
684,Spring 2021,3.367,18
684,Spring 2022,3.533,21
684,Spring 2023,3.57,20
684,Spring 2024,3.3,15
685,Fall 2022,2.405,22
685,Fall 2023,2.694,16
685,Fall 2024,2.533,21
685,Fall 2025,2.56,20
685,Spring 2022,2.4,20
685,Spring 2023,2.159,17
685,Spring 2024,2.452,21
685,Spring 2025,2.593,15
686,Fall 2022,3.221,19
686,Fall 2023,3.171,21
686,Fall 2024,3.069,13
686,Fall 2025,3.021,14
686,Spring 2022,3.485,13
686,Spring 2023,3.427,22
686,Spring 2024,3.485,13
686,Spring 2025,3.244,16
687,Fall 2020,3.757,21
687,Fall 2021,3.341,17
687,Fall 2022,3.43,20
687,Fall 2023,3.858,19
687,Spring 2020,3.391,22
687,Spring 2021,3.4,12
687,Spring 2022,3.55,16
687,Spring 2023,3.631,13
688,Fall 2022,2.214,14
688,Fall 2023,1.608,13
688,Fall 2024,1.745,20
688,Fall 2025,2.006,16
688,Spring 2022,2.305,20
688,Spring 2023,2.486,14
688,Spring 2024,1.14,15
688,Spring 2025,1.836,22
689,Fall 2020,2.685,20
689,Fall 2021,2.376,21
689,Fall 2022,2.15,14
689,Fall 2023,2.386,14
689,Spring 2020,2.85,14
689,Spring 2021,2.723,22
689,Spring 2022,2.533,21
689,Spring 2023,2.5,14
690,Fall 2020,3.194,17
690,Fall 2021,3.15,20
690,Fall 2022,3.111,19
690,Fall 2023,3.113,16
690,Spring 2020,3.06,15
690,Spring 2021,2.957,14
690,Spring 2022,3.06,15
690,Spring 2023,3.131,16
691,Fall 2020,2.771,17
691,Fall 2021,2.95,18
691,Fall 2022,2.8,21
691,Fall 2023,3.0,15
691,Spring 2020,2.8,24
691,Spring 2021,2.714,14
691,Spring 2022,2.487,15
691,Spring 2023,2.85,18
692,Fall 2022,3.49,21
692,Fall 2023,3.494,18
692,Fall 2024,3.661,18
692,Fall 2025,3.79,20
692,Spring 2022,3.675,16
692,Spring 2023,3.769,13
692,Spring 2024,3.792,13
692,Spring 2025,3.76,20
693,Fall 2020,3.417,18
693,Fall 2021,3.226,23
693,Fall 2022,3.355,22
693,Fall 2023,3.3,21
693,Spring 2020,3.394,17
693,Spring 2021,3.1,18
693,Spring 2022,3.2,21
693,Spring 2023,3.14,15
694,Fall 2020,2.793,15
694,Fall 2021,2.33,20
694,Fall 2022,2.667,18
694,Fall 2023,2.162,13
694,Spring 2020,2.325,12
694,Spring 2021,2.7,14
694,Spring 2022,2.49,20
694,Spring 2023,2.638,16
695,Fall 2021,2.514,21
695,Fall 2022,2.544,18
695,Fall 2023,3.021,14
695,Fall 2024,2.871,14
695,Spring 2021,2.917,18
695,Spring 2022,2.733,15
695,Spring 2023,3.105,20
695,Spring 2024,3.105,20
696,Fall 2020,4.0,21
696,Fall 2021,3.8,21
696,Fall 2022,4.0,13
696,Fall 2023,3.812,16
696,Spring 2020,3.764,14
696,Spring 2021,3.931,13
696,Spring 2022,3.677,13
696,Spring 2023,3.944,16
697,Fall 2020,3.525,20
697,Fall 2021,3.643,21
697,Fall 2022,3.244,16
697,Fall 2023,3.12,20
697,Spring 2020,3.581,16
697,Spring 2021,3.35,12
697,Spring 2022,3.82,15
697,Spring 2023,3.581,21
698,Fall 2021,3.608,13
698,Fall 2022,3.733,15
698,Fall 2023,3.469,13
698,Fall 2024,3.281,16
698,Spring 2021,3.521,19
698,Spring 2022,3.086,14
698,Spring 2023,3.268,19
698,Spring 2024,3.756,16
699,Fall 2021,3.937,19
699,Fall 2022,3.84,15
699,Fall 2023,3.64,20
699,Fall 2024,3.614,14
699,Spring 2021,3.605,20
699,Spring 2022,3.889,19
699,Spring 2023,3.61,21
699,Spring 2024,3.648,21
700,Fall 2020,1.709,22
700,Fall 2021,2.733,15
700,Fall 2022,2.195,22
700,Fall 2023,1.85,20
700,Spring 2020,2.171,14
700,Spring 2021,2.679,14
700,Spring 2022,1.987,15
700,Spring 2023,2.111,19
701,Fall 2021,2.323,13
701,Fall 2022,2.172,18
701,Fall 2023,2.0,13
701,Fall 2024,2.456,18
701,Spring 2021,2.7,13
701,Spring 2022,2.25,18
701,Spring 2023,2.65,14
701,Spring 2024,2.9,18
702,Fall 2022,2.574,19
702,Fall 2023,2.673,15
702,Fall 2024,2.555,22
702,Fall 2025,2.682,22
702,Spring 2022,2.736,14
702,Spring 2023,2.753,17
702,Spring 2024,3.018,17
702,Spring 2025,2.3,19
703,Fall 2020,2.94,15
703,Fall 2021,2.692,13
703,Fall 2022,2.743,21
703,Fall 2023,2.98,15
703,Spring 2020,3.414,14
703,Spring 2021,3.0,17
703,Spring 2022,2.745,20
703,Spring 2023,2.795,19
704,Fall 2020,2.425,16
704,Fall 2021,2.414,14
704,Fall 2022,2.362,16
704,Fall 2023,2.564,14
704,Spring 2020,2.62,20
704,Spring 2021,2.675,16
704,Spring 2022,2.468,19
704,Spring 2023,2.377,13
705,Fall 2022,2.713,15
705,Fall 2023,2.629,21
705,Fall 2024,2.515,13
705,Fall 2025,2.247,17
705,Spring 2022,2.981,16
705,Spring 2023,2.767,18
705,Spring 2024,2.64,20
705,Spring 2025,2.6,12
706,Fall 2021,3.959,22
706,Fall 2022,3.944,16
706,Fall 2023,4.0,14
706,Fall 2024,4.0,17
706,Spring 2021,3.9,21
706,Spring 2022,3.577,13
706,Spring 2023,3.858,19
706,Spring 2024,3.914,14
707,Fall 2022,3.679,14
707,Fall 2023,3.51,21
707,Fall 2024,3.564,14
707,Fall 2025,3.425,12
707,Spring 2022,3.713,16
707,Spring 2023,3.506,16
707,Spring 2024,3.792,13
707,Spring 2025,3.572,18
708,Fall 2021,2.954,13
708,Fall 2022,3.206,18
708,Fall 2023,3.182,17
708,Fall 2024,2.91,21
708,Spring 2021,3.162,21
708,Spring 2022,3.243,21
708,Spring 2023,2.936,14
708,Spring 2024,3.045,20
709,Fall 2020,3.45,16
709,Fall 2021,3.6,21
709,Fall 2022,3.371,17
709,Fall 2023,3.162,13
709,Spring 2020,3.54,15
709,Spring 2021,3.15,14
709,Spring 2022,3.272,18
709,Spring 2023,3.048,21
710,Fall 2021,2.611,18
710,Fall 2022,2.485,13
710,Fall 2023,2.485,13
710,Fall 2024,2.286,22
710,Spring 2021,2.405,22
710,Spring 2022,2.679,19
710,Spring 2023,2.433,15
710,Spring 2024,2.471,14
711,Fall 2021,3.795,22
711,Fall 2022,3.5,14
711,Fall 2023,3.071,17
711,Fall 2024,3.629,17
711,Spring 2021,3.262,16
711,Spring 2022,3.425,16
711,Spring 2023,3.364,14
711,Spring 2024,2.982,17
712,Fall 2021,3.3,18
712,Fall 2022,3.494,17
712,Fall 2023,2.98,15
712,Fall 2024,3.386,14
712,Spring 2021,3.553,19
712,Spring 2022,3.35,14
712,Spring 2023,3.625,16
712,Spring 2024,3.264,14
713,Fall 2020,3.214,14
713,Fall 2021,2.894,17
713,Fall 2022,3.268,19
713,Fall 2023,3.162,13
713,Spring 2020,3.148,21
713,Spring 2021,3.453,15
713,Spring 2022,3.172,18
713,Spring 2023,3.214,14
714,Fall 2021,3.069,13
714,Fall 2022,3.106,17
714,Fall 2023,3.371,17
714,Fall 2024,3.394,17
714,Spring 2021,3.5,14
714,Spring 2022,3.214,14
714,Spring 2023,3.652,21
714,Spring 2024,3.485,13
715,Fall 2022,3.111,19
715,Fall 2023,3.189,18
715,Fall 2024,2.889,19
715,Fall 2025,3.455,20
715,Spring 2022,3.646,13
715,Spring 2023,3.3,13
715,Spring 2024,3.268,19
715,Spring 2025,3.322,18
716,Fall 2020,1.638,21
716,Fall 2021,1.482,17
716,Fall 2022,1.769,13
716,Fall 2023,1.5,14
716,Spring 2020,1.736,14
716,Spring 2021,1.75,18
716,Spring 2022,1.883,18
716,Spring 2023,1.7,18
717,Fall 2021,3.764,14
717,Fall 2022,3.538,13
717,Fall 2023,3.333,18
717,Fall 2024,3.4,15
717,Spring 2021,3.428,18
717,Spring 2022,3.568,22
717,Spring 2023,3.535,20
717,Spring 2024,3.489,19
718,Fall 2022,2.038,16
718,Fall 2023,2.162,13
718,Fall 2024,2.381,16
718,Fall 2025,2.494,16
718,Spring 2022,2.424,17
718,Spring 2023,2.414,14
718,Spring 2024,2.746,13
718,Spring 2025,2.335,20
719,Fall 2022,2.7,21
719,Fall 2023,2.445,22
719,Fall 2024,2.567,21
719,Fall 2025,1.888,17
719,Spring 2022,2.327,15
719,Spring 2023,2.318,17
719,Spring 2024,2.475,16
719,Spring 2025,2.067,18
720,Fall 2022,2.871,14
720,Fall 2023,3.129,14
720,Fall 2024,2.865,20
720,Fall 2025,3.117,18
720,Spring 2022,3.19,20
720,Spring 2023,2.929,17
720,Spring 2024,2.767,18
720,Spring 2025,2.85,14
721,Fall 2021,2.414,14
721,Fall 2022,2.677,13
721,Fall 2023,2.171,14
721,Fall 2024,2.542,19
721,Spring 2021,2.28,20
721,Spring 2022,2.5,14
721,Spring 2023,2.3,20
721,Spring 2024,2.455,20
722,Fall 2021,2.071,21
722,Fall 2022,1.947,17
722,Fall 2023,2.593,15
722,Fall 2024,2.023,13
722,Spring 2021,2.433,21
722,Spring 2022,2.272,18
722,Spring 2023,2.569,16
722,Spring 2024,2.319,16
723,Fall 2021,3.7,14
723,Fall 2022,3.547,15
723,Fall 2023,3.586,14
723,Fall 2024,3.406,18
723,Spring 2021,3.678,18
723,Spring 2022,3.595,19
723,Spring 2023,3.456,18
723,Spring 2024,3.262,16
724,Fall 2021,2.95,18
724,Fall 2022,2.967,18
724,Fall 2023,2.584,19
724,Fall 2024,3.0,19
724,Spring 2021,3.0,13
724,Spring 2022,2.782,17
724,Spring 2023,3.219,21
724,Spring 2024,2.665,20
725,Fall 2020,2.945,22
725,Fall 2021,3.206,16
725,Fall 2022,3.316,19
725,Fall 2023,3.267,18
725,Spring 2020,3.112,17
725,Spring 2021,3.1,19
725,Spring 2022,3.086,14
725,Spring 2023,3.225,12
726,Fall 2022,2.937,19
726,Fall 2023,3.086,14
726,Fall 2024,3.21,20
726,Fall 2025,3.608,13
726,Spring 2022,3.132,19
726,Spring 2023,3.412,17
726,Spring 2024,3.323,13
726,Spring 2025,3.2,20
727,Fall 2022,3.513,15
727,Fall 2023,3.515,13
727,Fall 2024,2.86,15
727,Fall 2025,3.559,17
727,Spring 2022,3.382,17
727,Spring 2023,3.225,16
727,Spring 2024,3.4,15
727,Spring 2025,3.465,17
728,Fall 2022,3.231,13
728,Fall 2023,2.982,17
728,Fall 2024,3.0,19
728,Fall 2025,3.175,16
728,Spring 2022,3.0,12
728,Spring 2023,3.131,16
728,Spring 2024,3.131,16
728,Spring 2025,3.057,21
729,Fall 2020,2.327,15
729,Fall 2021,2.373,15
729,Fall 2022,2.321,14
729,Fall 2023,2.55,16
729,Spring 2020,2.65,14
729,Spring 2021,2.683,23
729,Spring 2022,2.305,19
729,Spring 2023,2.447,19
730,Fall 2022,2.967,18
730,Fall 2023,3.15,20
730,Fall 2024,2.96,15
730,Fall 2025,2.944,16
730,Spring 2022,3.0,14
730,Spring 2023,2.647,19
730,Spring 2024,2.954,13
730,Spring 2025,2.965,17
731,Fall 2021,3.367,24
731,Fall 2022,3.481,21
731,Fall 2023,2.977,13
731,Fall 2024,3.075,12
731,Spring 2021,3.233,18
731,Spring 2022,3.427,22
731,Spring 2023,2.864,22
731,Spring 2024,3.12,15
732,Fall 2022,3.567,21
732,Fall 2023,3.627,22
732,Fall 2024,3.5,18
732,Fall 2025,3.738,16
732,Spring 2022,3.65,22
732,Spring 2023,3.6,21
732,Spring 2024,3.3,17
732,Spring 2025,3.394,16
733,Fall 2022,3.142,19
733,Fall 2023,3.236,14
733,Fall 2024,3.194,16
733,Fall 2025,3.233,18
733,Spring 2022,3.235,17
733,Spring 2023,3.412,17
